A,1547211595,678197,1202
A,1548669800,426810,233
A,1548669813,426964,99
A,1548669825,427031,54
A,1548669850,557082,59
A,1548669880,685405,142
A,1548669893,685460,55
A,1548669907,724353,64209
A,1548669919,814664,273
A,1548669932,814477,108
A,1548669944,814400,79
A,1548669961,846207,61932
A,1548669974,941882,126
A,1548669986,941961,52
A,1548669999,942017,69
A,1548670011,942065,69
A,1548670075,683445,77
A,1548753318,451798,770
A,1548753362,582424,5101
A,1548753401,712471,363
A,1548753427,830928,9702
A,1548753461,885805,64209
A,1550254384,698004,2191
A,1550254423,696038,1328
A,1550254480,695787,1300
A,1550254516,696484,899
A,1550254569,696546,700
A,1550254615,696978,744
A,1550630457,692571,1340
A,1550630547,692894,795
A,1550630600,692450,895
A,1550866903,662200,4594
A,1550867157,662436,3422
A,1550867499,661728,6380
A,1550867752,658559,4321
